state,period,facility,stage,setting,orders_signed,orders_completed,avg_days_to_completion,median_days_to_completion,pct_within_deadline,pct_within_alt2,pct_within_alt3,report,source_url,source_sha,pdf_page,table_ref
WA,2020-09,ESH,evaluation,jail,79.0,86.0,12.3,9.5,77.0,77.0,85.0,Trueblood-Report-2021-10.pdf,(local) Trueblood-Report-2021-10.pdf,97de982233a3,16,Table 5
WA,2020-10,ESH,evaluation,jail,74.0,81.0,14.1,11.0,77.0,78.0,86.0,Trueblood-Report-2021-11.pdf,(local) Trueblood-Report-2021-11.pdf,a4ddd236f8ce,16,Table 5
WA,2020-11,ESH,evaluation,jail,68.0,62.0,11.6,12.0,77.0,79.0,85.0,Trueblood-Report-2021-12.pdf,(local) Trueblood-Report-2021-12.pdf,84321c2e419d,16,Table 5
WA,2020-12,ESH,evaluation,jail,50.0,62.0,14.1,12.5,58.0,65.0,71.0,Trueblood-Report-2022-01.pdf,(local) Trueblood-Report-2022-01.pdf,80a1c9a9027a,16,Table 5
WA,2021-01,ESH,evaluation,jail,81.0,76.0,12.9,13.0,70.0,76.0,83.0,Trueblood-Report-2022-02.pdf,(local) Trueblood-Report-2022-02.pdf,7e0983577785,18,Table 5
WA,2021-02,ESH,evaluation,jail,80.0,72.0,12.8,13.0,65.0,76.0,82.0,Trueblood-Report-2022-03.pdf,(local) Trueblood-Report-2022-03.pdf,758295511742,18,Table 5
WA,2021-03,ESH,evaluation,jail,83.0,81.0,12.0,11.0,68.0,78.0,88.0,Trueblood-Report-2022-04.pdf,(local) Trueblood-Report-2022-04.pdf,86a0c06b80b5,18,Table 5
WA,2021-04,ESH,evaluation,jail,62.0,76.0,14.0,13.0,70.0,70.0,80.0,Trueblood-Report-2022-05.pdf,(local) Trueblood-Report-2022-05.pdf,6fa242a431c7,18,Table 5
WA,2021-05,ESH,evaluation,jail,86.0,64.0,11.8,12.0,77.0,88.0,88.0,Trueblood-Report-2022-06.pdf,(local) Trueblood-Report-2022-06.pdf,fac7ad731caf,18,Table 5
WA,2021-06,ESH,evaluation,jail,102.0,99.0,12.5,13.0,63.0,73.0,83.0,Trueblood-Report-2022-07.pdf,(local) Trueblood-Report-2022-07.pdf,1ed794b880ce,18,Table 5
WA,2021-07,ESH,evaluation,jail,103.0,115.0,13.8,14.0,57.0,58.0,68.0,Trueblood-Report-2022-08.pdf,(local) Trueblood-Report-2022-08.pdf,76874be56410,18,Table 5
WA,2021-08,ESH,evaluation,jail,119.0,96.0,13.2,14.0,58.0,68.0,76.0,Trueblood-Report-2022-09.pdf,(local) Trueblood-Report-2022-09.pdf,74671e617b2c,18,Table 5
WA,2021-09,ESH,evaluation,jail,95.0,98.0,16.4,14.0,51.0,55.0,61.0,Trueblood-Report-2022-10.pdf,(local) Trueblood-Report-2022-10.pdf,625cf77b4b24,18,Table 5
WA,2021-10,ESH,evaluation,jail,93.0,102.0,15.1,14.0,53.0,59.0,71.0,Trueblood-Report-2022-10.pdf,(local) Trueblood-Report-2022-10.pdf,625cf77b4b24,18,Table 5
WA,2021-11,ESH,evaluation,jail,105.0,94.0,14.0,14.0,69.0,73.0,80.0,Trueblood-Report-2022-10.pdf,(local) Trueblood-Report-2022-10.pdf,625cf77b4b24,18,Table 5
WA,2021-12,ESH,evaluation,jail,108.0,107.0,15.4,14.0,47.0,64.0,74.0,Trueblood-Report-2023-01.pdf,(local) Trueblood-Report-2023-01.pdf,3a0d5b251edc,18,Table 5
WA,2022-01,ESH,evaluation,jail,94.0,100.0,19.7,16.0,30.0,40.0,50.0,Trueblood-Report-2023-02.pdf,(local) Trueblood-Report-2023-02.pdf,7009c637f545,18,Table 5
WA,2022-02,ESH,evaluation,jail,114.0,74.0,20.9,18.5,27.0,28.0,28.0,Trueblood-Report-2023-02.pdf,(local) Trueblood-Report-2023-02.pdf,7009c637f545,18,Table 5
WA,2022-03,ESH,evaluation,jail,132.0,151.0,16.9,16.0,32.0,41.0,46.0,Trueblood-Report-2023-04.pdf,(local) Trueblood-Report-2023-04.pdf,1a09abe029a9,18,Table 5
WA,2022-04,ESH,evaluation,jail,133.0,116.0,16.2,16.0,38.0,49.0,54.0,Trueblood-Report-2023-05.pdf,(local) Trueblood-Report-2023-05.pdf,485d112f4341,18,Table 5
WA,2022-05,ESH,evaluation,jail,109.0,129.0,17.9,15.0,45.0,50.0,55.0,Trueblood-Report-2023-06.pdf,(local) Trueblood-Report-2023-06.pdf,69cb8ee59778,19,Table 5
WA,2022-06,ESH,evaluation,jail,159.0,116.0,20.3,17.0,31.0,36.0,50.0,Trueblood-Report-2023-07.pdf,(local) Trueblood-Report-2023-07.pdf,d9268a6683f3,19,Table 5
WA,2022-07,ESH,evaluation,jail,159.0,151.0,21.1,22.0,23.0,23.0,48.0,Trueblood-Report-2023-08.pdf,(local) Trueblood-Report-2023-08.pdf,db59247b803f,19,Table 5
WA,2022-08,ESH,evaluation,jail,152.0,173.0,20.1,20.0,21.0,24.0,37.0,Trueblood-Report-2023-09.pdf,(local) Trueblood-Report-2023-09.pdf,f8377cdfa1b9,19,Table 5
WA,2022-09,ESH,evaluation,jail,100.0,127.0,21.9,21.0,22.0,24.0,24.0,Trueblood-Report-2023-10.pdf,(local) Trueblood-Report-2023-10.pdf,f047e00db7ce,19,Table 5
WA,2022-10,ESH,evaluation,jail,95.0,107.0,23.7,21.0,22.0,25.0,30.0,Trueblood-Report-2023-11.pdf,(local) Trueblood-Report-2023-11.pdf,15755243894b,19,Table 5
WA,2022-11,ESH,evaluation,jail,99.0,106.0,17.7,14.0,52.0,54.0,55.0,Trueblood-Report-2023-12.pdf,(local) Trueblood-Report-2023-12.pdf,5bbaa732398b,19,Table 5
WA,2022-12,ESH,evaluation,jail,102.0,115.0,14.7,14.0,56.0,58.0,65.0,Trueblood-Report-2024-01.pdf,(local) Trueblood-Report-2024-01.pdf,8133c8ee7330,19,Table 5
WA,2023-01,ESH,evaluation,jail,109.0,89.0,16.1,14.0,53.0,65.0,72.0,Trueblood-Report-2024-02.pdf,(local) Trueblood-Report-2024-02.pdf,fd865b0cb050,19,Table 5
WA,2023-02,ESH,evaluation,jail,94.0,104.0,14.6,14.0,56.0,75.0,85.0,Trueblood-Report-2024-03.pdf,(local) Trueblood-Report-2024-03.pdf,549e58928e44,19,Table 5
WA,2023-03,ESH,evaluation,jail,110.0,95.0,15.5,14.0,61.0,77.0,78.0,Trueblood-Report-2024-04.pdf,(local) Trueblood-Report-2024-04.pdf,5636183a032d,19,Table 5
WA,2023-04,ESH,evaluation,jail,100.0,123.0,17.1,14.0,55.0,68.0,70.0,Trueblood-Report-2024-05.pdf,(local) Trueblood-Report-2024-05.pdf,ca3168328dcc,19,Table 5
WA,2023-05,ESH,evaluation,jail,96.0,99.0,13.6,14.0,66.0,83.0,83.0,Trueblood-Report-2024-05.pdf,(local) Trueblood-Report-2024-05.pdf,ca3168328dcc,19,Table 5
WA,2023-06,ESH,evaluation,jail,94.0,91.0,14.0,14.0,67.0,80.0,81.0,Trueblood-Report-2024-05.pdf,(local) Trueblood-Report-2024-05.pdf,ca3168328dcc,19,Table 5
WA,2023-07,ESH,evaluation,jail,101.0,87.0,15.4,14.0,64.0,72.0,75.0,Trueblood-Report-2024-08.pdf,(local) Trueblood-Report-2024-08.pdf,14009159338a,19,Table 5
WA,2023-08,ESH,evaluation,jail,118.0,130.0,15.1,14.0,66.0,78.0,81.0,Trueblood-Report-2024-09.pdf,(local) Trueblood-Report-2024-09.pdf,3bfc640f8b9d,19,Table 5
WA,2023-09,ESH,evaluation,jail,79.0,88.0,14.1,14.0,64.0,76.0,78.0,Trueblood-Report-2024-10.pdf,(local) Trueblood-Report-2024-10.pdf,46d3b90ae09f,20,Table 5
WA,2023-10,ESH,evaluation,jail,74.0,79.0,14.4,14.0,67.0,76.0,77.0,Trueblood-Report-2024-11.pdf,(local) Trueblood-Report-2024-11.pdf,53aaf66ede40,20,Table 6
WA,2023-11,ESH,evaluation,jail,92.0,86.0,15.1,14.0,71.0,81.0,83.0,Trueblood-Report-2024-12.pdf,(local) Trueblood-Report-2024-12.pdf,faf2ed19cc54,25,Table 6
WA,2023-12,ESH,evaluation,jail,85.0,84.0,13.8,14.0,67.0,80.0,83.0,Trueblood-Report-2025-01.pdf,(local) Trueblood-Report-2025-01.pdf,901f55094ef0,25,Table 6
WA,2024-01,ESH,evaluation,jail,96.0,87.0,13.8,14.0,63.0,79.0,80.0,Trueblood-Report-2025-02.pdf,(local) Trueblood-Report-2025-02.pdf,265ae906e2cb,25,Table 6
WA,2024-02,ESH,evaluation,jail,92.0,109.0,13.6,14.0,69.0,79.0,79.0,Trueblood-Report-2025-03.pdf,(local) Trueblood-Report-2025-03.pdf,07ce04aa2201,25,Table 6
WA,2024-03,ESH,evaluation,jail,88.0,86.0,11.3,11.0,77.0,92.0,95.0,Trueblood-Report-2025-04.pdf,(local) Trueblood-Report-2025-04.pdf,ccf190df18c8,25,Table 6
WA,2024-04,ESH,evaluation,jail,100.0,94.0,10.1,10.0,89.0,97.0,100.0,Trueblood-Report-2025-05.pdf,(local) Trueblood-Report-2025-05.pdf,3476aedc530f,25,Table 6
WA,2024-05,ESH,evaluation,jail,103.0,97.0,10.5,13.0,81.0,98.0,100.0,Trueblood-Report-2025-06.pdf,(local) Trueblood-Report-2025-06.pdf,eb0f8715a502,25,Table 6
WA,2024-06,ESH,evaluation,jail,99.0,114.0,10.1,11.0,89.0,99.0,100.0,Trueblood-Report-2025-07.pdf,(local) Trueblood-Report-2025-07.pdf,3593428da632,25,Table 6
WA,2024-07,ESH,evaluation,jail,132.0,120.0,9.9,9.5,84.0,96.0,99.0,Trueblood-Report-2025-08.pdf,(local) Trueblood-Report-2025-08.pdf,4e61c15429a2,26,Table 6
WA,2024-08,ESH,evaluation,jail,120.0,118.0,10.6,12.0,86.0,99.0,100.0,Trueblood-Report-2025-09.pdf,(local) Trueblood-Report-2025-09.pdf,b967b422d8e7,27,Table 6
WA,2024-09,ESH,evaluation,jail,96.0,105.0,11.2,13.0,80.0,97.0,99.0,Trueblood-Report-2025-10.pdf,(local) Trueblood-Report-2025-10.pdf,576a95fe6dda,27,Table 6
WA,2024-10,ESH,evaluation,jail,126.0,110.0,10.2,11.0,90.0,100.0,100.0,Trueblood-Report-2025-11.pdf,(local) Trueblood-Report-2025-11.pdf,c4932d189f27,27,Table 6
WA,2024-11,ESH,evaluation,jail,78.0,92.0,11.8,13.0,85.0,93.0,100.0,Trueblood-Report-2025-12.pdf,(local) Trueblood-Report-2025-12.pdf,c2cca9e44936,27,Table 6
WA,2024-12,ESH,evaluation,jail,99.0,107.0,10.8,12.0,87.0,99.0,100.0,Trueblood-Report-2025-12.pdf,(local) Trueblood-Report-2025-12.pdf,c2cca9e44936,27,Table 6
WA,2025-01,ESH,evaluation,jail,107.0,88.0,11.4,12.5,86.0,99.0,99.0,Trueblood-Report-2026-02.pdf,(local) Trueblood-Report-2026-02.pdf,62cb0b228080,27,Table 6
WA,2025-02,ESH,evaluation,jail,96.0,89.0,11.9,13.0,87.0,100.0,100.0,Trueblood-Report-2026-03.pdf,(local) Trueblood-Report-2026-03.pdf,f84492e7b4b1,28,Table 6
WA,2025-03,ESH,evaluation,jail,116.0,122.0,11.6,13.0,88.0,99.0,100.0,Trueblood-Report-2026-04.pdf,(local) Trueblood-Report-2026-04.pdf,bb022575e7bf,28,Table 6
WA,2025-04,ESH,evaluation,jail,102.0,116.0,11.1,12.0,89.0,98.0,100.0,Trueblood-Report-2026-05.pdf,(local) Trueblood-Report-2026-05.pdf,8494818a4829,27,Table 6
WA,2025-05,ESH,evaluation,jail,85.0,76.0,11.4,13.0,86.0,93.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2025-06,ESH,evaluation,jail,96.0,106.0,10.6,12.0,89.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2025-07,ESH,evaluation,jail,101.0,97.0,10.9,13.0,88.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2025-08,ESH,evaluation,jail,109.0,88.0,11.3,13.0,89.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2025-09,ESH,evaluation,jail,89.0,115.0,12.0,13.0,90.0,99.0,99.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2025-10,ESH,evaluation,jail,82.0,78.0,12.2,14.0,76.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2025-11,ESH,evaluation,jail,75.0,80.0,11.8,14.0,84.0,98.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2025-12,ESH,evaluation,jail,108.0,101.0,10.9,12.0,95.0,98.0,99.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2026-01,ESH,evaluation,jail,100.0,94.0,12.1,14.0,81.0,97.0,98.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2026-02,ESH,evaluation,jail,90.0,95.0,11.5,13.0,92.0,99.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2026-03,ESH,evaluation,jail,105.0,102.0,11.4,13.0,79.0,96.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2026-04,ESH,evaluation,jail,86.0,96.0,11.8,14.0,88.0,95.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2026-05,ESH,evaluation,jail,93.0,76.0,11.4,13.0,88.0,97.0,99.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,27,Table 6
WA,2018-01,ESH,restoration,inpatient,16.0,,5.3,6.0,63.0,63.0,63.0,Trueblood-Report-2019-02.pdf,(local) Trueblood-Report-2019-02.pdf,29f42cc9a6bb,12,Table 2c
WA,2018-02,ESH,restoration,inpatient,20.0,,9.4,9.5,20.0,20.0,20.0,Trueblood-Report-2019-02.pdf,(local) Trueblood-Report-2019-02.pdf,29f42cc9a6bb,12,Table 2c
WA,2018-03,ESH,restoration,inpatient,19.0,,14.4,15.5,8.0,12.0,12.0,Trueblood-Report-2019-02.pdf,(local) Trueblood-Report-2019-02.pdf,29f42cc9a6bb,12,Table 2c
WA,2018-04,ESH,restoration,inpatient,16.0,19.0,21.2,21.0,4.0,4.0,4.0,Trueblood-Report-2019-05.pdf,(local) Trueblood-Report-2019-05.pdf,48ba75917cc4,12,Table 2c
WA,2018-05,ESH,restoration,inpatient,20.0,14.0,20.2,17.5,0.0,0.0,0.0,Trueblood-Report-2019-06.pdf,(local) Trueblood-Report-2019-06.pdf,df2a0b64b835,12,Table 2c
WA,2018-06,ESH,restoration,inpatient,23.0,21.0,20.4,22.0,3.0,3.0,3.0,Trueblood-Report-2019-06.pdf,(local) Trueblood-Report-2019-06.pdf,df2a0b64b835,12,Table 2c
WA,2018-07,ESH,restoration,inpatient,18.0,18.0,26.4,28.0,9.0,9.0,9.0,Trueblood-Report-2019-06.pdf,(local) Trueblood-Report-2019-06.pdf,df2a0b64b835,12,Table 2c
WA,2018-08,ESH,restoration,inpatient,25.0,27.0,28.7,29.0,19.0,19.0,19.0,Trueblood-Report-2019-06.pdf,(local) Trueblood-Report-2019-06.pdf,df2a0b64b835,12,Table 2c
WA,2018-09,ESH,restoration,inpatient,18.0,23.0,19.3,21.0,22.0,22.0,22.0,Trueblood-Report-2019-10.pdf,(local) Trueblood-Report-2019-10.pdf,68a64fa8c402,13,Table 7
WA,2018-10,ESH,restoration,inpatient,27.0,23.0,18.3,19.0,13.0,13.0,13.0,Trueblood-Report-2019-11.pdf,(local) Trueblood-Report-2019-11.pdf,6ba93df67949,13,Table 7
WA,2018-11,ESH,restoration,inpatient,22.0,23.0,19.0,17.0,0.0,13.0,13.0,Trueblood-Report-2019-12.pdf,(local) Trueblood-Report-2019-12.pdf,ff3749aafc99,13,Table 7
WA,2018-12,ESH,restoration,inpatient,18.0,19.0,37.1,19.0,37.0,37.0,37.0,Trueblood-Report-2020-01.pdf,(local) Trueblood-Report-2020-01.pdf,9eb8848df148,14,Table 7
WA,2019-01,ESH,restoration,inpatient,23.0,25.0,24.8,28.0,28.0,24.0,28.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,15,Table 7
WA,2019-02,ESH,restoration,inpatient,32.0,22.0,19.8,15.0,32.0,32.0,32.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,15,Table 7
WA,2019-03,ESH,restoration,inpatient,23.0,22.0,17.5,21.5,27.0,27.0,27.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,15,Table 7
WA,2019-04,ESH,restoration,inpatient,29.0,24.0,31.4,35.0,25.0,25.0,33.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,15,Table 7
WA,2019-05,ESH,restoration,inpatient,21.0,20.0,39.3,47.0,10.0,10.0,15.0,Trueblood-Report-2020-06.pdf,(local) Trueblood-Report-2020-06.pdf,99295309355d,17,Table 7
WA,2019-06,ESH,restoration,inpatient,26.0,24.0,37.3,48.0,21.0,21.0,25.0,Trueblood-Report-2020-07.pdf,(local) Trueblood-Report-2020-07.pdf,7f9e598ef9df,17,Table 7
WA,2019-07,ESH,restoration,inpatient,28.0,30.0,34.1,44.0,23.0,23.0,27.0,Trueblood-Report-2020-07.pdf,(local) Trueblood-Report-2020-07.pdf,7f9e598ef9df,17,Table 7
WA,2019-08,ESH,restoration,inpatient,21.0,23.0,35.7,48.0,30.0,30.0,30.0,Trueblood-Report-2020-07.pdf,(local) Trueblood-Report-2020-07.pdf,7f9e598ef9df,17,Table 7
WA,2019-09,ESH,restoration,inpatient,22.0,28.0,36.0,47.0,32.0,32.0,32.0,Trueblood-Report-2020-10.pdf,(local) Trueblood-Report-2020-10.pdf,2bedf0f4cfff,20,Table 7
WA,2019-10,ESH,restoration,inpatient,28.0,28.0,31.3,40.0,32.0,32.0,36.0,Trueblood-Report-2020-11.pdf,(local) Trueblood-Report-2020-11.pdf,595ab0efa441,20,Table 7
WA,2019-11,ESH,restoration,inpatient,19.0,19.0,33.3,42.0,21.0,21.0,26.0,Trueblood-Report-2020-12.pdf,(local) Trueblood-Report-2020-12.pdf,197278ce3fbf,19,Table 7
WA,2019-12,ESH,restoration,inpatient,34.0,21.0,30.4,40.0,29.0,29.0,29.0,Trueblood-Report-2021-01.pdf,(local) Trueblood-Report-2021-01.pdf,ee5f4e460f7b,19,Table 7
WA,2020-01,ESH,restoration,inpatient,22.0,20.0,37.8,40.0,0.0,0.0,0.0,Trueblood-Report-2021-02.pdf,(local) Trueblood-Report-2021-02.pdf,b54a5a28745c,18,Table 7
WA,2020-02,ESH,restoration,inpatient,24.0,21.0,47.0,60.0,19.0,19.0,19.0,Trueblood-Report-2021-03.pdf,(local) Trueblood-Report-2021-03.pdf,6b2aa713e0fb,18,Table 7
WA,2020-03,ESH,restoration,inpatient,16.0,21.0,47.1,48.0,5.0,5.0,5.0,Trueblood-Report-2021-04.pdf,(local) Trueblood-Report-2021-04.pdf,4b588bfa8cf2,18,Table 7
WA,2020-04,ESH,restoration,inpatient,14.0,22.0,58.6,61.0,9.0,9.0,9.0,Trueblood-Report-2021-05.pdf,(local) Trueblood-Report-2021-05.pdf,0cb3da8cda63,18,Table 7
WA,2020-05,ESH,restoration,inpatient,10.0,18.0,57.2,51.5,0.0,0.0,0.0,Trueblood-Report-2021-06.pdf,(local) Trueblood-Report-2021-06.pdf,aecc13a6d1dc,18,Table 7
WA,2020-06,ESH,restoration,inpatient,7.0,11.0,53.6,57.0,0.0,0.0,0.0,Trueblood-Report-2021-07.pdf,(local) Trueblood-Report-2021-07.pdf,5d748b19d1a9,18,Table 7
WA,2020-07,ESH,restoration,inpatient,16.0,4.0,81.3,91.0,0.0,0.0,0.0,Trueblood-Report-2021-07.pdf,(local) Trueblood-Report-2021-07.pdf,5d748b19d1a9,18,Table 7
WA,2020-08,ESH,restoration,inpatient,15.0,13.0,49.2,48.0,15.0,15.0,15.0,Trueblood-Report-2021-09.pdf,(local) Trueblood-Report-2021-09.pdf,19b1ac35a2cc,18,Table 7
WA,2020-09,ESH,restoration,inpatient,28.0,24.0,62.1,62.0,4.0,4.0,4.0,Trueblood-Report-2021-10.pdf,(local) Trueblood-Report-2021-10.pdf,97de982233a3,18,Table 7
WA,2020-10,ESH,restoration,inpatient,19.0,7.0,36.3,36.0,0.0,0.0,0.0,Trueblood-Report-2021-11.pdf,(local) Trueblood-Report-2021-11.pdf,a4ddd236f8ce,18,Table 7
WA,2020-11,ESH,restoration,inpatient,21.0,10.0,27.8,25.5,20.0,20.0,20.0,Trueblood-Report-2021-12.pdf,(local) Trueblood-Report-2021-12.pdf,84321c2e419d,18,Table 7
WA,2020-12,ESH,restoration,inpatient,11.0,36.0,73.4,81.0,3.0,3.0,3.0,Trueblood-Report-2022-01.pdf,(local) Trueblood-Report-2022-01.pdf,80a1c9a9027a,18,Table 7
WA,2021-01,ESH,restoration,inpatient,19.0,20.0,52.0,73.0,30.0,30.0,30.0,Trueblood-Report-2022-02.pdf,(local) Trueblood-Report-2022-02.pdf,7e0983577785,20,Table 7
WA,2021-02,ESH,restoration,inpatient,15.0,19.0,66.5,81.0,11.0,11.0,11.0,Trueblood-Report-2022-03.pdf,(local) Trueblood-Report-2022-03.pdf,758295511742,20,Table 7
WA,2021-03,ESH,restoration,inpatient,16.0,26.0,37.9,34.5,12.0,12.0,12.0,Trueblood-Report-2022-03.pdf,(local) Trueblood-Report-2022-03.pdf,758295511742,20,Table 7
WA,2021-04,ESH,restoration,inpatient,17.0,19.0,34.5,37.0,5.0,5.0,11.0,Trueblood-Report-2022-05.pdf,(local) Trueblood-Report-2022-05.pdf,6fa242a431c7,20,Table 7
WA,2021-05,ESH,restoration,inpatient,16.0,15.0,34.1,28.0,0.0,0.0,0.0,Trueblood-Report-2022-06.pdf,(local) Trueblood-Report-2022-06.pdf,fac7ad731caf,20,Table 7
WA,2021-06,ESH,restoration,inpatient,22.0,23.0,25.8,29.0,0.0,0.0,0.0,Trueblood-Report-2022-07.pdf,(local) Trueblood-Report-2022-07.pdf,1ed794b880ce,20,Table 7
WA,2021-07,ESH,restoration,inpatient,23.0,12.0,25.8,24.0,0.0,0.0,0.0,Trueblood-Report-2022-08.pdf,(local) Trueblood-Report-2022-08.pdf,76874be56410,20,Table 7
WA,2021-08,ESH,restoration,inpatient,24.0,19.0,25.9,22.0,0.0,0.0,5.0,Trueblood-Report-2022-09.pdf,(local) Trueblood-Report-2022-09.pdf,74671e617b2c,20,Table 7
WA,2021-09,ESH,restoration,inpatient,24.0,17.0,43.2,48.0,12.0,12.0,12.0,Trueblood-Report-2022-10.pdf,(local) Trueblood-Report-2022-10.pdf,625cf77b4b24,20,Table 7
WA,2021-10,ESH,restoration,inpatient,33.0,24.0,47.8,53.5,4.0,4.0,4.0,Trueblood-Report-2022-10.pdf,(local) Trueblood-Report-2022-10.pdf,625cf77b4b24,20,Table 7
WA,2021-11,ESH,restoration,inpatient,35.0,24.0,33.4,42.0,17.0,13.0,17.0,Trueblood-Report-2022-10.pdf,(local) Trueblood-Report-2022-10.pdf,625cf77b4b24,20,Table 7
WA,2021-12,ESH,restoration,inpatient,42.0,40.0,45.8,45.0,3.0,3.0,5.0,Trueblood-Report-2023-01.pdf,(local) Trueblood-Report-2023-01.pdf,3a0d5b251edc,20,Table 7
WA,2022-01,ESH,restoration,inpatient,33.0,14.0,51.4,49.0,7.0,7.0,7.0,Trueblood-Report-2023-02.pdf,(local) Trueblood-Report-2023-02.pdf,7009c637f545,20,Table 7
WA,2022-02,ESH,restoration,inpatient,33.0,32.0,66.0,73.5,13.0,13.0,16.0,Trueblood-Report-2023-02.pdf,(local) Trueblood-Report-2023-02.pdf,7009c637f545,20,Table 7
WA,2022-03,ESH,restoration,inpatient,33.0,43.0,66.6,71.0,5.0,5.0,7.0,Trueblood-Report-2023-04.pdf,(local) Trueblood-Report-2023-04.pdf,1a09abe029a9,20,Table 7
WA,2022-04,ESH,restoration,inpatient,30.0,36.0,68.3,78.5,3.0,0.0,3.0,Trueblood-Report-2023-05.pdf,(local) Trueblood-Report-2023-05.pdf,485d112f4341,20,Table 7
WA,2022-05,ESH,restoration,inpatient,39.0,7.0,57.1,63.0,14.0,14.0,14.0,Trueblood-Report-2023-06.pdf,(local) Trueblood-Report-2023-06.pdf,69cb8ee59778,21,Table 7
WA,2022-06,ESH,restoration,inpatient,41.0,29.0,66.2,69.0,21.0,21.0,21.0,Trueblood-Report-2023-06.pdf,(local) Trueblood-Report-2023-06.pdf,69cb8ee59778,21,Table 7
WA,2022-07,ESH,restoration,inpatient,34.0,35.0,87.0,106.0,3.0,3.0,3.0,Trueblood-Report-2023-08.pdf,(local) Trueblood-Report-2023-08.pdf,db59247b803f,21,Table 7
WA,2022-08,ESH,restoration,inpatient,44.0,22.0,68.0,45.0,5.0,5.0,5.0,Trueblood-Report-2023-09.pdf,(local) Trueblood-Report-2023-09.pdf,f8377cdfa1b9,21,Table 7
WA,2022-09,ESH,restoration,inpatient,31.0,33.0,92.8,103.0,6.0,12.0,12.0,Trueblood-Report-2023-10.pdf,(local) Trueblood-Report-2023-10.pdf,f047e00db7ce,21,Table 7
WA,2022-10,ESH,restoration,inpatient,15.0,33.0,124.4,143.0,3.0,3.0,3.0,Trueblood-Report-2023-11.pdf,(local) Trueblood-Report-2023-11.pdf,15755243894b,21,Table 7
WA,2022-11,ESH,restoration,inpatient,23.0,23.0,118.0,146.0,0.0,0.0,4.0,Trueblood-Report-2023-12.pdf,(local) Trueblood-Report-2023-12.pdf,5bbaa732398b,21,Table 7
WA,2022-12,ESH,restoration,inpatient,31.0,56.0,111.7,134.0,2.0,4.0,4.0,Trueblood-Report-2024-01.pdf,(local) Trueblood-Report-2024-01.pdf,8133c8ee7330,21,Table 7
WA,2023-01,ESH,restoration,inpatient,21.0,23.0,114.3,134.0,0.0,0.0,4.0,Trueblood-Report-2024-02.pdf,(local) Trueblood-Report-2024-02.pdf,fd865b0cb050,21,Table 7
WA,2023-02,ESH,restoration,inpatient,28.0,28.0,82.1,75.5,11.0,11.0,14.0,Trueblood-Report-2024-03.pdf,(local) Trueblood-Report-2024-03.pdf,549e58928e44,21,Table 7
WA,2023-03,ESH,restoration,inpatient,20.0,39.0,110.2,124.0,0.0,0.0,0.0,Trueblood-Report-2024-04.pdf,(local) Trueblood-Report-2024-04.pdf,5636183a032d,21,Table 7
WA,2023-04,ESH,restoration,inpatient,34.0,44.0,87.9,100.5,5.0,5.0,5.0,Trueblood-Report-2024-05.pdf,(local) Trueblood-Report-2024-05.pdf,ca3168328dcc,21,Table 7
WA,2023-05,ESH,restoration,inpatient,30.0,46.0,43.5,41.0,2.0,4.0,4.0,Trueblood-Report-2024-06.pdf,(local) Trueblood-Report-2024-06.pdf,58591efc1214,21,Table 7
